9	0	0	0	0	0.000229797	0.00295944	0.0161071	0.044631	0.089675	0.147148	0.22246	0.317533	0.431716	0.561696	0.701363	0.846853	0.992235	1.13499	1.26772	1.38704	1.48832	1.57323	1.64451	1.70433	1.75784	1.80437	1.85281	1.90022	1.95446	2.0066	2.06296	2.12073	2.18714	2.26092	2.33391	2.40558	2.46389	2.52231	2.5665	2.59188	2.56871	2.49079	2.38589	2.30889	2.32767	2.46419	2.68985	2.90791	2.99694	2.86703	2.51627	2.04333	1.59847	1.30524	1.2091	1.28765	1.46199	1.60951	1.61398	1.43251	1.13597	0.869921	0.742049	0.787806	0.959329	1.13242	1.14913	0.940719	0.56094	0.222366	0.0431928	0.00340692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	0	0	0	0	0	0	0	0.000336454	0.00432456	0.0233727	0.0648177	0.129966	0.211316	0.310657	0.424165	0.547447	0.675459	0.803687	0.924161	1.03205	1.12198	1.1967	1.2589	1.31291	1.36378	1.41428	1.47458	1.54254	1.62436	1.70797	1.80041	1.89821	2.01014	2.13027	2.24791	2.36258	2.46372	2.56534	2.64275	2.6808	2.6445	2.53906	2.4169	2.3507	2.41311	2.61275	2.89868	3.15262	3.24454	3.09533	2.71924	2.22314	1.75413	1.43157	1.30491	1.36306	1.54966	1.77135	1.91637	1.89455	1.67772	1.32514	0.991738	0.811342	0.847452	1.07717	1.377	1.53541	1.39587	0.992062	0.506764	0.16567	0.02702	0.00155482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	0	0	0	0	4.73214E-05	0.00110793	0.00794872	0.0288931	0.0675892	0.122744	0.193823	0.285433	0.397341	0.527004	0.667796	0.815689	0.96479	1.11236	1.2516	1.37851	1.48874	1.583	1.66375	1.73224	1.79364	1.84719	1.90136	1.95313	2.00943	2.06216	2.11695	2.17123	2.23046	2.29287	2.35034	2.40166	2.43544	2.46288	2.47063	2.45643	2.39996	2.30853	2.21972	2.18955	2.27423	2.47764	2.74982	2.97648	3.03401	2.84785	2.44165	1.93622	1.48914	1.21594	1.14979	1.26094	1.46659	1.64117	1.66593	1.49943	1.20913	0.928739	0.766797	0.7444	0.810706	0.846852	0.727786	0.478953	0.256083	0.172338	0.227577	0.402492	0.597769	0.636192	0.452142	0.203947	0.0434681	0.00383201	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	0	0	0	0	0	0.000127564	0.00219414	0.013646	0.0435558	0.094799	0.164489	0.254459	0.366834	0.49983	0.647116	0.803871	0.9631	1.12174	1.27232	1.41084	1.53164	1.63518	1.72356	1.79841	1.86501	1.92258	1.9798	2.03323	2.09029	2.14231	2.19539	2.24668	2.30263	2.36208	2.41711	2.46747	2.50182	2.53401	2.55168	2.55102	2.50235	2.3965	2.25749	2.13937	2.11241	2.2055	2.39996	2.60987	2.71978	2.63762	2.35185	1.94591	1.55265	1.28383	1.18249	1.22924	1.35727	1.47168	1.49177	1.39484	1.22638	1.06196	0.955247	0.91145	0.887947	0.82051	0.682039	0.515557	0.398415	0.374841	0.436244	0.53141	0.564504	0.473067	0.280379	0.105954	0.0195495	0.0013352	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	0	0	0	0	0	0.000173245	0.00263018	0.0154128	0.0462867	0.0971837	0.16451	0.251743	0.360498	0.489055	0.631197	0.782499	0.93644	1.09032	1.23694	1.37231	1.49077	1.59277	1.6804	1.75504	1.82185	1.87971	1.93751	1.99182	2.0507	2.10539	2.16223	2.21851	2.28147	2.35101	2.42027	2.49043	2.55035	2.61454	2.67007	2.71358	2.71265	2.65337	2.55146	2.45414	2.43039	2.51292	2.69104	2.88729	2.99273	2.91224	2.61987	2.18093	1.72106	1.36479	1.17697	1.15615	1.25101	1.37228	1.42121	1.33856	1.14291	0.915457	0.745868	0.67657	0.697469	0.75314	0.764842	0.678688	0.502864	0.29647	0.128102	0.0356295	0.00505212	0.000240101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	0	0	0	0	0	0	0.000481877	0.00606028	0.0320502	0.0864446	0.169469	0.272605	0.402519	0.557842	0.731415	0.917387	1.10677	1.29564	1.4749	1.6401	1.78449	1.9086	2.01488	2.10544	2.18692	2.25897	2.33203	2.40189	2.47648	2.54539	2.6157	2.68392	2.7561	2.82879	2.89083	2.9406	2.96393	2.97415	2.95376	2.89837	2.78324	2.61509	2.43824	2.31581	2.31178	2.43046	2.62041	2.76516	2.73994	2.47463	2.00393	1.4645	1.02304	0.780892	0.745539	0.873461	1.07446	1.21592	1.19386	1.00919	0.762684	0.576332	0.499815	0.513705	0.544052	0.500677	0.33356	0.143134	0.0292249	0.00233258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	0	0	0	0	0.000036974	0.000931635	0.00691283	0.0258467	0.0615578	0.113	0.179407	0.26499	0.370012	0.492145	0.625251	0.76539	0.907051	1.04794	1.18149	1.30397	1.41067	1.50262	1.58219	1.65076	1.71304	1.76781	1.82346	1.87686	1.93568	1.99137	2.04988	2.10841	2.1738	2.24559	2.31692	2.3885	2.44947	2.51388	2.56962	2.61441	2.61857	2.57166	2.492	2.42759	2.44533	2.57481	2.80062	3.03912	3.17523	3.10982	2.81666	2.36411	1.8834	1.50539	1.29983	1.26643	1.35108	1.4608	1.49595	1.39967	1.19451	0.962168	0.788021	0.71214	0.722696	0.769008	0.781217	0.709916	0.557347	0.369264	0.199022	0.0807194	0.0217996	0.00305965	0.000152351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	0	0	0	0	0	8.71737E-05	0.00181383	0.0121995	0.0419831	0.0952052	0.169836	0.265828	0.386004	0.528313	0.686316	0.85467	1.02553	1.19491	1.35457	1.50035	1.62616	1.73234	1.82048	1.89251	1.95431	2.00599	2.05645	2.10141	2.14824	2.18848	2.23001	2.27029	2.31585	2.36499	2.41129	2.45864	2.49881	2.54655	2.58608	2.61288	2.59951	2.54211	2.46312	2.404	2.41685	2.51506	2.67891	2.84096	2.92259	2.86472	2.65568	2.33548	1.97288	1.63851	1.38145	1.21993	1.1447	1.12711	1.1281	1.11128	1.0625	0.988433	0.910159	0.83615	0.751694	0.635888	0.475472	0.283766	0.121031	0.0291823	0.0033403	0.000054884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	0	0	0	0	0	0.000248429	0.00324892	0.0175142	0.047929	0.0945449	0.152742	0.228084	0.321094	0.4299	0.548882	0.674636	0.802244	0.929838	1.05157	1.16421	1.26357	1.35063	1.42744	1.49486	1.55709	1.61283	1.66985	1.72465	1.78423	1.84057	1.89971	1.95904	2.02483	2.09649	2.16879	2.24495	2.31665	2.39707	2.47347	2.54542	2.58882	2.59837	2.58673	2.58539	2.63976	2.76574	2.95229	3.14145	3.26031	3.24525	3.07335	2.7735	2.41065	2.06152	1.78473	1.60513	1.51291	1.47019	1.42781	1.34643	1.22099	1.08484	0.981106	0.932185	0.918786	0.885943	0.778594	0.579233	0.323704	0.121257	0.0225258	0.0016612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	0	0	0.000110416	0.00160943	0.0093453	0.0277499	0.0582995	0.0991266	0.153488	0.224078	0.312349	0.418568	0.540789	0.676824	0.821165	0.970818	1.11968	1.26553	1.40212	1.52732	1.63761	1.73392	1.81858	1.89249	1.96109	2.02273	2.08531	2.14415	2.20627	2.26363	2.32239	2.37877	2.43669	2.49399	2.54357	2.58713	2.61372	2.6349	2.63814	2.62661	2.5843	2.51494	2.43906	2.39017	2.40971	2.50526	2.65609	2.7965	2.85013	2.7569	2.50495	2.14073	1.74665	1.40828	1.17804	1.06096	1.02361	1.00514	0.942955	0.818815	0.678149	0.593508	0.609654	0.713522	0.833051	0.85162	0.702872	0.418568	0.162205	0.0307334	0.002242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	0	0	0	0	0.000188944	0.00285014	0.0169412	0.051628	0.110307	0.18944	0.293608	0.426565	0.587645	0.771939	0.971609	1.18038	1.38984	1.59409	1.78302	1.9514	2.09322	2.20914	2.30061	2.37075	2.42688	2.47021	2.50945	2.53884	2.56561	2.58169	2.59698	2.60805	2.62017	2.62986	2.62989	2.62503	2.60702	2.59292	2.56846	2.53153	2.458	2.34444	2.21518	2.11071	2.08287	2.14503	2.27693	2.41191	2.46836	2.38358	2.14371	1.7925	1.40964	1.07853	0.852416	0.74193	0.724988	0.757592	0.785484	0.764385	0.686346	0.583506	0.501459	0.466386	0.47473	0.494584	0.482781	0.41303	0.295534	0.167111	0.0685404	0.01766	0.00229141	9.00477E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	0	0	0.000292107	0.00351636	0.0183068	0.0480033	0.0930859	0.149059	0.22429	0.320376	0.439585	0.581069	0.743411	0.92294	1.11327	1.3091	1.50186	1.68675	1.85462	2.00134	2.12039	2.21279	2.28055	2.32769	2.36143	2.38284	2.40168	2.41357	2.42796	2.43571	2.44749	2.46112	2.48665	2.52303	2.56229	2.60868	2.65335	2.71945	2.79131	2.85808	2.87059	2.80054	2.66704	2.53065	2.48089	2.5599	2.75185	2.96413	3.0644	2.94441	2.58323	2.06219	1.51995	1.08154	0.790242	0.619319	0.50385	0.382644	0.227081	0.0899104	0.0174474	0.00129331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	0	0	0	0	0	0.00025059	0.00366432	0.0210822	0.0625297	0.130918	0.222263	0.340789	0.488219	0.660578	0.850959	1.05145	1.25306	1.44837	1.62682	1.78198	1.90652	2.00232	2.07159	2.12141	2.16023	2.19257	2.22674	2.25643	2.28712	2.30863	2.33297	2.35655	2.38657	2.41559	2.43483	2.45257	2.46734	2.50549	2.54758	2.57418	2.53337	2.40172	2.21279	2.03888	1.97109	2.04756	2.24827	2.48223	2.61949	2.55349	2.25639	1.79967	1.32053	0.954569	0.768368	0.760833	0.891591	1.08548	1.2399	1.27093	1.16129	0.964409	0.769405	0.646901	0.619338	0.663027	0.722515	0.732128	0.659879	0.529738	0.390562	0.278257	0.198684	0.137688	0.0796201	0.0322501	0.00652006	0.000518606	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0.000252379	0.00362504	0.0211105	0.0641741	0.140414	0.249969	0.399493	0.588295	0.810863	1.05911	1.32341	1.59026	1.83878	2.04886	2.20161	2.29614	2.33871	2.35026	2.35259	2.36555	2.40392	2.4605	2.53487	2.60617	2.68533	2.76033	2.83686	2.8978	2.93344	2.96248	2.99087	3.0555	3.12061	3.14583	3.05533	2.81933	2.49637	2.19435	2.03584	2.06958	2.2679	2.51968	2.66042	2.55071	2.14194	1.51055	0.800746	0.315505	0.12396	0.153616	0.374673	0.771704	1.12014	1.24395	1.09144	0.690217	0.284417	0.0700941	0.0295399	0.061679	0.160557	0.258443	0.282556	0.226592	0.126667	0.0451866	0.00783993	0.000504044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	0	0	0	0	2.45766E-05	0.00092296	0.00766254	0.0312205	0.0771376	0.144755	0.232091	0.345213	0.484544	0.646472	0.823953	1.0116	1.20244	1.39173	1.57067	1.73419	1.87647	1.99774	2.0987	2.1806	2.24884	2.30336	2.35257	2.39117	2.42614	2.44909	2.46915	2.48411	2.5008	2.51755	2.52806	2.53742	2.53935	2.55236	2.56235	2.56276	2.52099	2.42756	2.30715	2.20901	2.19483	2.28181	2.44342	2.59632	2.64049	2.50501	2.1878	1.76246	1.34173	1.02463	0.854234	0.820225	0.878157	0.960146	0.994066	0.939661	0.813721	0.677823	0.598036	0.604466	0.689648	0.797394	0.842793	0.765446	0.572391	0.319622	0.121115	0.0228495	0.00177561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	0	0	0	0	0	0	0.000245949	0.0033759	0.0188617	0.0542829	0.111777	0.187178	0.283384	0.399979	0.532248	0.676592	0.826805	0.979881	1.12851	1.26933	1.39693	1.51177	1.6148	1.70653	1.79101	1.86686	1.94237	2.01282	2.08522	2.14995	2.21416	2.27482	2.33898	2.40522	2.46692	2.52755	2.5786	2.63703	2.68967	2.73462	2.74241	2.70387	2.63575	2.57833	2.58877	2.68739	2.85798	3.02797	3.1046	3.01177	2.73055	2.31389	1.86249	1.48161	1.23652	1.13788	1.15275	1.21769	1.25714	1.21522	1.09494	0.947311	0.838558	0.801035	0.815092	0.823971	0.751248	0.556338	0.296332	0.0963074	0.0152797	0.000725488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	0	0	0	0	0	0	0.00030891	0.00399548	0.0215088	0.059279	0.118219	0.193077	0.288134	0.402784	0.532049	0.672232	0.81704	0.963954	1.10604	1.24019	1.36105	1.46901	1.56533	1.65058	1.72895	1.79886	1.86837	1.93304	2.00011	2.06059	2.12126	2.17921	2.24132	2.307	2.37053	2.43564	2.49391	2.5613	2.62547	2.68553	2.71315	2.69799	2.65176	2.60918	2.62326	2.71509	2.87364	3.0344	3.11265	3.03522	2.7793	2.38813	1.95098	1.56663	1.30121	1.17115	1.15112	1.18586	1.20825	1.16715	1.0578	0.924274	0.826226	0.793304	0.811302	0.818837	0.739426	0.550122	0.313635	0.151545	0.0961072	0.126459	0.213922	0.285158	0.260579	0.154659	0.0547961	0.00935915	0.0005033	0	0	0	0	0	0	0	0	0	0	0	0	0
26	0	0	0	0	0	0	0	0.000454442	0.00572062	0.0306558	0.0834894	0.164977	0.264073	0.385678	0.52571	0.680876	0.844094	1.01051	1.17231	1.3254	1.46474	1.58905	1.69876	1.79381	1.87912	1.95352	2.02527	2.08964	2.15365	2.20894	2.26248	2.3117	2.36318	2.41687	2.46742	2.51889	2.56307	2.61606	2.66603	2.71224	2.72621	2.69739	2.63789	2.5838	2.589	2.6739	2.82452	2.97169	3.02685	2.91666	2.62393	2.20189	1.7497	1.37023	1.12515	1.02242	1.02988	1.08812	1.12785	1.09722	0.990854	0.851863	0.740241	0.691874	0.704477	0.733917	0.716788	0.615775	0.449959	0.291805	0.194508	0.160258	0.164568	0.164313	0.122793	0.0589037	0.0131953	0.00121626	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	0	0	0	0	0	0	0.000274721	0.0037024	0.020456	0.0580946	0.118403	0.196543	0.295839	0.415731	0.551225	0.698325	0.850353	1.00409	1.15214	1.29102	1.41512	1.52474	1.62107	1.70505	1.78126	1.84862	1.91565	1.97802	2.04318	2.10191	2.16141	2.21879	2.28131	2.34818	2.41326	2.4802	2.5402	2.60952	2.67463	2.73339	2.75589	2.7314	2.67326	2.61769	2.61845	2.69482	2.83241	2.96374	3.00323	2.8811	2.58138	2.15577	1.70099	1.31893	1.07251	0.972103	0.988614	1.06486	1.12963	1.12565	1.04328	0.926154	0.83809	0.815329	0.850769	0.886064	0.84313	0.691265	0.476253	0.300495	0.217163	0.216926	0.26432	0.288603	0.235629	0.127569	0.0389891	0.00568397	0.000182759	0	0	0	0	0	0	0	0	0	0	0	0	0
28	0	0	0	0	0	0.000232003	0.00318157	0.0176327	0.0498381	0.1006	0.165535	0.249764	0.354196	0.476816	0.611588	0.754622	0.900225	1.04591	1.18501	1.31387	1.42776	1.52732	1.61429	1.68943	1.75723	1.81639	1.87495	1.92891	1.98534	2.03594	2.08728	2.1368	2.19086	2.24884	2.30511	2.36313	2.41501	2.47576	2.53308	2.58569	2.6073	2.59136	2.55299	2.52759	2.56341	2.67362	2.8385	2.98857	3.04211	2.93768	2.66859	2.29009	1.89222	1.56207	1.34886	1.25637	1.253	1.28437	1.29289	1.2421	1.1369	1.02056	0.944519	0.933554	0.971026	0.994289	0.925494	0.731532	0.447869	0.195102	0.0506018	0.00653413	0.000216781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	0	0	0	0	0	0	0	0.00026645	0.0040632	0.0244203	0.0753882	0.162122	0.275705	0.414916	0.576026	0.755955	0.946799	1.14255	1.33254	1.51179	1.67446	1.81974	1.94735	2.0571	2.15459	2.23929	2.3203	2.39179	2.46045	2.51689	2.56912	2.61419	2.65822	2.69977	2.73227	2.75996	2.77466	2.79405	2.80579	2.80887	2.77511	2.69684	2.59288	2.50541	2.49172	2.56964	2.71852	2.86089	2.90144	2.76612	2.44288	1.99314	1.52346	1.13965	0.900693	0.80915	0.829806	0.902722	0.956038	0.934287	0.835661	0.704867	0.598661	0.543872	0.525657	0.503037	0.432183	0.304992	0.157708	0.0523978	0.00867292	0.000500912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	0	0	0	3.54707E-06	0.000221017	0.00200406	0.00875259	0.02217	0.0422212	0.0680811	0.101763	0.144641	0.195864	0.2552	0.31946	0.388211	0.458319	0.530441	0.6015	0.670752	0.736205	0.798682	0.860612	0.921757	0.985559	1.04922	1.11875	1.19107	1.27246	1.35638	1.44655	1.54034	1.64222	1.75252	1.86753	1.98985	2.11114	2.23975	2.36449	2.48815	2.59344	2.6781	2.74549	2.81293	2.90861	3.04203	3.20698	3.35887	3.44237	3.40376	3.22085	2.91554	2.54591	2.18851	1.90796	1.73816	1.67743	1.69186	1.72901	1.73738	1.69216	1.6083	1.52476	1.46905	1.43628	1.38179	1.25346	1.04261	0.795121	0.592736	0.477684	0.437787	0.426755	0.379171	0.254533	0.113442	0.0242007	0.0021333	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	0	0	0	0	0	0	4.10158E-05	0.000948317	0.00658325	0.0235708	0.0544226	0.0984756	0.153694	0.222099	0.30081	0.388451	0.480737	0.576188	0.670822	0.762631	0.848673	0.927964	1.00143	1.06841	1.13203	1.19037	1.24875	1.30416	1.36168	1.41589	1.4707	1.52423	1.58062	1.6403	1.70037	1.76329	1.82306	1.88862	1.95225	2.01656	2.06652	2.10035	2.12462	2.16034	2.23809	2.36924	2.54694	2.72838	2.8609	2.89713	2.82127	2.65567	2.44746	2.25046	2.10354	2.02239	2.00043	2.01448	2.03749	2.04898	2.04448	2.03508	2.03084	2.02968	2.00672	1.92503	1.76931	1.55237	1.32189	1.12042	0.952818	0.80031	0.624561	0.413756	0.205053	0.0637912	0.00992017	0.000459001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	0.00493624	0.00855087	0.0127515	0.0196513	0.0287969	0.0401072	0.0538676	0.0706173	0.0917936	0.117777	0.147869	0.182424	0.220953	0.264213	0.309508	0.356597	0.402748	0.449583	0.495493	0.540435	0.582817	0.62367	0.666206	0.710657	0.76073	0.813679	0.875544	0.943963	1.02589	1.11546	1.21605	1.32527	1.44783	1.58492	1.73356	1.89645	2.0636	2.2396	2.4099	2.57505	2.71544	2.8245	2.89922	2.95472	3.02672	3.14459	3.32855	3.55469	3.77092	3.90001	3.87549	3.67046	3.31032	2.8694	2.43938	2.09479	1.86885	1.74695	1.68051	1.60921	1.49272	1.33579	1.18069	1.06488	0.996237	0.939544	0.843888	0.701528	0.550024	0.458302	0.452232	0.512258	0.576541	0.55136	0.391602	0.186491	0.0463777	0.00526741	4.88277E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
