Depth,Channel Diameter ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.00E+00,0.00E+00,0,0,0,0,0.00E+00,0,0,0,0.00015821,0.00212762,0.0113661,0.030901,0.0586369,0.0900107,0.125208,0.16611,0.210987,0.259319,0.308656,0.359694,0.414279,0.472319,0.535579,0.601737,0.6752,0.753701,0.841386,0.932736,1.02999,1.13092,1.23853,1.35193,1.46759,1.58654,1.70186,1.81715,1.92179,2.01754,2.09361,2.15295,2.20049,2.25253,2.33447,2.46346,2.65036,2.87688,3.11158,3.31005,3.43832,3.48595,3.46808,3.42064,3.38052,3.37053,3.3878,3.40241,3.37239,3.26366,3.07875,2.8526,2.62475,2.41244,2.18374,1.8896,1.50809,1.05618,0.579846,0.218716,0.0415655,3.09E-03,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0.00E+00,0,0,0,0,0.00E+00,0,0,0,3.96E-06,0.000291398,0.00285141,0.012752,0.0324735,0.0595968,0.0905489,0.125091,0.164889,0.208155,0.254291,0.300903,0.348816,0.399816,0.453999,0.513016,0.574808,0.64357,0.717171,0.799408,0.884855,0.975551,1.06923,1.1686,1.27242,1.37699,1.48284,1.58342,1.6824,1.77009,1.84836,1.90759,1.95156,1.98688,2.03032,2.10629,2.22966,2.40822,2.62277,2.84323,3.02987,3.15437,3.21038,3.21397,3.19817,3.19535,3.22414,3.28031,3.33475,3.34774,3.28399,3.13544,2.9356,2.72737,2.55457,2.4117,2.24402,1.99071,1.58576,1.00657,0.446864,1.06E-01,2.61E-02,0.0427818,0.18711,0.422801,0.603644,0.590899,0.395635,0.171825,0.0350535,0.00286537,0,0,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0.00E+00,0,0,0,0.00E+00,0,7.48E-05,0.00132491,0.0080778,0.0253244,0.0523971,0.0855635,0.122372,0.165079,0.212098,0.262913,0.315025,0.368557,0.425435,0.485663,0.551405,0.620045,0.695944,0.776679,0.866407,0.959326,1.05745,1.15826,1.26456,1.37528,1.48636,1.59828,1.70362,1.80645,1.89642,1.97539,2.03266,2.07147,2.09906,2.13403,2.20373,2.32441,2.50328,2.71743,2.93144,3.10104,3.19693,3.21679,3.18406,3.13908,3.11786,3.13751,3.18789,3.23239,3.22589,3.13438,2.95853,2.74184,2.53295,2.36847,2.23249,2.06234,1.80123,1.40674,0.859425,3.63E-01,7.50E-02,0.0159789,0.0289051,0.145306,0.348055,0.529192,0.562637,0.436369,0.233211,0.0738868,0.0112368,0.000515928,0,0,0,0,0,0,0,0,0,0
45,0,0,0,0.00E+00,0,0,0,0.00E+00,2.34E-05,6.04E-04,0.00425448,0.0153527,0.0346531,0.0607337,0.0906225,0.125569,0.163665,0.20545,0.248718,0.292646,0.335941,0.379229,0.42438,0.471032,0.521759,0.575021,0.635218,0.70023,0.773922,0.851446,0.935053,1.02278,1.11714,1.21717,1.31951,1.42503,1.52722,1.6294,1.72182,1.80613,1.8727,1.92497,1.96905,2.02143,2.10655,2.24013,2.431,2.66103,2.9005,3.10962,3.25997,3.34576,3.38356,3.40609,3.44298,3.5073,3.58608,3.64146,3.62769,3.51247,3.30487,3.04793,2.78819,2.54729,2.29397,1.9787,1.57756,1.10432,6.06E-01,2.28E-01,0.0430413,0.00942885,0.0213317,0.107974,0.261291,0.409928,0.450047,0.362182,0.199682,0.0659357,0.0104792,0.000531866,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.89E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.00112579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.00573911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0145882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0278745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0435709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0641088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0877742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.114679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.142727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.173547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.206015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.240188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.274558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.310053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.349427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.392937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.443243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.497681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.56147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.632737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.717593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.810202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.91329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.02459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.14925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.28829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.43904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
